transcript_id	intModel	chr	start	end	strand	module
MER61_6q14.1d	MER61-int	chr6	81058231	81062145	-	yellow
MER61_6q14.1e	MER61-int	chr6	81062248	81064912	-	yellow
MER61_6q14.1f	MER61-int	chr6	82484093	82486142	+	yellow
MER61_6q15	MER61-int	chr6	88965821	88972938	+	yellow
MER61_6q16.3a	MER61-int	chr6	100892202	100899631	+	yellow
MER61_6q16.3b	MER61-int	chr6	101024666	101027931	+	yellow
MER61_6q16.3d	MER61-int	chr6	102352540	102356395	-	yellow
MER61_6q16.3e	MER61-int	chr6	103877395	103880051	+	yellow
MER61_6q21	MER61-int	chr6	109876944	109882777	+	yellow
MER61_6q22.33	MER61-int	chr6	127599328	127602176	-	yellow
MER61_6q23.3	MER61-int	chr6	137652412	137657139	+	yellow
MER61_6q24.1a	MER61-int	chr6	140893344	140895551	-	yellow
MER61_6q24.1b	MER61-int	chr6	140895592	140898542	-	yellow
MER61_6q24.1c	MER61-int	chr6	141471319	141472818	-	yellow
MER61_6q25.2	MER61-int	chr6	153352801	153357875	+	yellow
MER61_6q25.3	MER61-int	chr6	155609661	155611216	-	yellow
MER61_7p11.2	MER61-int	chr7	56620420	56626030	+	yellow
MER61_7p12.2a	MER61-int	chr7	49376330	49382634	+	yellow
MER61_7p12.2b	MER61-int	chr7	49985692	49990574	+	yellow
MER61_7p12.3b	MER61-int	chr7	48889748	48895304	+	yellow
MER61_7p13	MER61-int	chr7	43914879	43917749	+	yellow
MER61_7p14.1	MER61-int	chr7	43071466	43078048	-	yellow
MER61_7p14.3a	MER61-int	chr7	29297008	29299249	-	yellow
MER61_7p14.3b	MER61-int	chr7	32525882	32527007	-	yellow
MER61_7p15.3	MER61-int	chr7	22801905	22808598	+	yellow
MER61_7p21.1	MER61-int	chr7	19339195	19343560	+	yellow
MER61_7p21.3a	MER61-int	chr7	9663579	9667603	-	yellow
MER61_7p21.3b	MER61-int	chr7	11193019	11197826	+	yellow
MER61_7q11.21	MER61-int	chr7	64362011	64367703	-	yellow
MER61_7q21.11	MER61-int	chr7	78009135	78011685	+	yellow
MER61_7q21.12	MER61-int	chr7	87323384	87327754	-	yellow
MER61_7q22.3	MER61-int	chr7	107381038	107384641	+	yellow
MER61_7q31.33	MER61-int	chr7	126668002	126673337	+	yellow
MER61_7q32.2	MER61-int	chr7	130256187	130262612	+	yellow
MER61_7q35	MER61-int	chr7	145686833	145692990	+	yellow
MER61_8p11.21	MER61-int	chr8	43134411	43139620	+	yellow
MER61_8p22	MER61-int	chr8	15163869	15169579	+	yellow
MER61_8q11.1	MER61-int	chr8	46805567	46811035	-	yellow
MER61_8q11.21	MER61-int	chr8	50804221	50809479	+	yellow
MER61_8q11.23a	MER61-int	chr8	53344424	53348184	+	yellow
MER61_8q11.23b	MER61-int	chr8	53412292	53414645	-	yellow
MER61_8q12.3a	MER61-int	chr8	63096517	63100529	+	yellow
MER61_8q13.2a	MER61-int	chr8	68508799	68514352	-	yellow
MER61_8q23.1a	MER61-int	chr8	109210785	109211735	+	yellow
MER61_8q23.1b	MER61-int	chr8	109219471	109223779	+	yellow
MER61_8q24.22	MER61-int	chr8	132149174	132154866	+	yellow
MER61_9p21.1	MER61-int	chr9	30851131	30855785	+	yellow
MER61_9p21.3	MER61-int	chr9	23940967	23946863	-	yellow
MER61_9p23	MER61-int	chr9	11302939	11309057	+	yellow
MER61_9p24.1b	MER61-int	chr9	6382449	6385022	-	yellow
MER61_9q31.1	MER61-int	chr9	103126782	103132496	-	yellow
MER61_Xp11.21	MER61-int	chrX	57650579	57656546	+	yellow
MER61_Xp11.22a	MER61-int	chrX	50979038	50984288	+	yellow
MER61_Xp11.22b	MER61-int	chrX	51557828	51564017	-	yellow
MER61_Xp11.3a	MER61-int	chrX	42788728	42794910	-	yellow
MER61_Xp11.3b	MER61-int	chrX	42970104	42976488	-	yellow
MER61_Xp11.4	MER61-int	chrX	38725936	38731071	+	yellow
MER61_Xp21.1a	MER61-int	chrX	34053673	34058606	+	yellow
MER61_Xp21.1c	MER61-int	chrX	35272597	35276627	-	yellow
MER61_Xp21.1f	MER61-int	chrX	37553451	37555960	-	yellow
MER61_Xp21.3	MER61-int	chrX	27440273	27444796	-	yellow
MER61_Xq11.1	MER61-int	chrX	63466685	63471338	-	yellow
MER61_Xq13.2	MER61-int	chrX	73253964	73256953	-	yellow
MER61_Xq21.1a	MER61-int	chrX	79018523	79020481	+	yellow
MER61_Xq21.1c	MER61-int	chrX	79511168	79516311	+	yellow
MER61_Xq21.1d	MER61-int	chrX	82031888	82036564	+	yellow
MER61_Xq21.1f	MER61-int	chrX	84656775	84659633	-	yellow
MER61_Xq21.1h	MER61-int	chrX	84745113	84748292	+	yellow
MER61_Xq21.31a	MER61-int	chrX	87723851	87728831	-	yellow
MER61_Xq21.31c	MER61-int	chrX	88769225	88771011	+	yellow
MER61_Xq21.31d	MER61-int	chrX	89266094	89271822	-	yellow
MER61_Xq21.31e	MER61-int	chrX	90083420	90089317	-	yellow
MER61_Xq21.32	MER61-int	chrX	93457873	93462489	-	yellow
MER61_Xq21.33	MER61-int	chrX	98374832	98380913	-	yellow
MER61_Xq23a	MER61-int	chrX	116662919	116667984	-	yellow
MER61_Xq23c	MER61-int	chrX	117172835	117178587	+	yellow
MER61_Xq25a	MER61-int	chrX	121903416	121909275	+	yellow
MER61_Xq25b	MER61-int	chrX	122189961	122196793	+	yellow
MER61_Xq25d	MER61-int	chrX	125562146	125567747	-	yellow
MER61_Xq25e	MER61-int	chrX	126965849	126969142	+	yellow
MER61_Xq27.2	MER61-int	chrX	141934262	141939406	+	yellow
MER61_Xq27.3a	MER61-int	chrX	143139823	143143437	-	yellow
MER61_Xq27.3b	MER61-int	chrX	144717374	144722915	+	yellow
MER61_Xq27.3c	MER61-int	chrX	145467160	145472734	+	yellow
MER61_Xq28	MER61-int	chrX	151536299	151538768	-	yellow
MER61_Yp11.2a	MER61-int	chrY	6600213	6605981	-	yellow
MER61_Yp11.2b	MER61-int	chrY	7893624	7899441	+	yellow
MER61_Yp11.2f	MER61-int	chrY	8399573	8404632	+	yellow
MER61_Yq11.223e	MER61-int	chrY	23065463	23069844	-	yellow
MER61_Yq11.223f	MER61-int	chrY	23350860	23355241	+	yellow
PABLA_10p12.1	PABL_A-int	chr10	26332116	26334601	+	yellow
PABLA_10q22.1	PABL_A-int	chr10	71916717	71919974	-	yellow
PABLA_11p14.1	PABL_A-int	chr11	30642598	30644796	+	yellow
PABLA_11p14.3	PABL_A-int	chr11	23766860	23771404	-	yellow
PABLA_11p15.4	PABL_A-int	chr11	6852960	6855713	+	yellow
PABLA_11q12.1a	PABL_A-int	chr11	57905032	57908276	-	yellow
PABLA_11q12.1b	PABL_A-int	chr11	58791840	58797425	-	yellow
PABLA_11q12.1c	PABL_A-int	chr11	58797556	58798762	-	yellow
PABLA_11q13.4	PABL_A-int	chr11	72148055	72155376	-	yellow
PABLA_12p12.1	PABL_A-int	chr12	22615824	22618469	+	yellow
PABLA_12q13.13	PABL_A-int	chr12	53106564	53114152	-	yellow
PABLA_12q15	PABL_A-int	chr12	70488438	70490816	-	yellow
PABLA_13q12.12	PABL_A-int	chr13	23682323	23686052	+	yellow
PABLA_13q21.33	PABL_A-int	chr13	70883392	70885767	+	yellow
PABLA_13q34	PABL_A-int	chr13	113779288	113782475	-	yellow
PABLA_14q11.2	PABL_A-int	chr14	21003288	21010322	+	yellow
PABLA_14q12	PABL_A-int	chr14	25645516	25649887	-	yellow
PABLA_14q23.2	PABL_A-int	chr14	62806506	62810378	+	yellow
PABLA_14q23.3	PABL_A-int	chr14	66788315	66789385	-	yellow
PABLA_16p13.3a	PABL_A-int	chr16	2258735	2260147	+	yellow
PABLA_16p13.3b	PABL_A-int	chr16	2260399	2262137	+	yellow
PABLA_17q22	PABL_A-int	chr17	56966042	56973150	+	yellow
PABLA_18q23	PABL_A-int	chr18	80060215	80064591	-	yellow
PABLA_19p12a	PABL_A-int	chr19	21086913	21090642	-	yellow
PABLA_19p12b	PABL_A-int	chr19	21146874	21152853	-	yellow
PABLA_19p13.2	PABL_A-int	chr19	12598247	12600836	+	yellow
PABLA_19q12	PABL_A-int	chr19	28522669	28528650	+	yellow
PABLA_19q13.2	PABL_A-int	chr19	41551919	41554973	-	yellow
PABLA_19q13.32	PABL_A-int	chr19	46059546	46061292	-	yellow
PABLA_1p13.3	PABL_A-int	chr1	109727607	109728490	-	yellow
PABLA_1p31.1	PABL_A-int	chr1	70921278	70924729	+	yellow
PABLA_1q23.1a	PABL_A-int	chr1	157356841	157359358	+	yellow
PABLA_1q23.1b	PABL_A-int	chr1	157441711	157448932	-	yellow
PABLA_1q24.2	PABL_A-int	chr1	169390639	169392119	-	yellow
PABLA_1q25.1	PABL_A-int	chr1	173494263	173499851	+	yellow
PABLA_1q31.1	PABL_A-int	chr1	187002870	187010252	+	yellow
PABLA_21q22.11a	PABL_A-int	chr21	30414888	30418715	+	yellow
PABLA_2p16.3a	PABL_A-int	chr2	52263746	52267924	+	yellow
PABLA_2p16.3b	PABL_A-int	chr2	52287346	52290632	-	yellow
PABLA_2p16.3c	PABL_A-int	chr2	52290797	52292090	-	yellow
PABLA_2p25.1	PABL_A-int	chr2	10199041	10202321	-	yellow
PABLA_2q12.3	PABL_A-int	chr2	107617047	107620549	+	yellow
PABLA_2q14.2	PABL_A-int	chr2	119379009	119382220	-	yellow
PABLA_2q32.2a	PABL_A-int	chr2	190609031	190613075	-	yellow
PABLA_2q32.2b	PABL_A-int	chr2	190613262	190614896	-	yellow
PABLA_3q26.2	PABL_A-int	chr3	170335463	170342401	-	yellow
PABLA_4q22.1	PABL_A-int	chr4	87361967	87365866	+	yellow
PABLA_4q22.3	PABL_A-int	chr4	97824370	97828086	+	yellow
PABLA_4q31.21a	PABL_A-int	chr4	141978620	141981690	+	yellow
PABLA_4q32.2	PABL_A-int	chr4	162557088	162563129	-	yellow
PABLA_4q34.3	PABL_A-int	chr4	179774022	179778102	+	yellow
PABLA_5p15.1	PABL_A-int	chr5	18199317	18202037	+	yellow
PABLA_5q15	PABL_A-int	chr5	94539535	94543159	+	yellow
PABLA_5q33.3	PABL_A-int	chr5	157655243	157658753	+	yellow
PABLA_6p12.2	PABL_A-int	chr6	52705570	52709742	+	yellow
PABLA_6p12.3	PABL_A-int	chr6	49717615	49721439	-	yellow
PABLA_6p21.2	PABL_A-int	chr6	36879007	36882287	+	yellow
PABLA_6q21	PABL_A-int	chr6	107000767	107003574	+	yellow
PABLA_6q25.2	PABL_A-int	chr6	154104035	154108759	-	yellow
PABLA_6q26a	PABL_A-int	chr6	160796255	160799280	+	yellow
PABLA_6q26c	PABL_A-int	chr6	161328344	161329705	-	yellow
PABLA_6q27a	PABL_A-int	chr6	169333619	169336164	-	yellow
PABLA_7p11.2a	PABL_A-int	chr7	54387408	54391464	-	yellow
PABLA_7p11.2b	PABL_A-int	chr7	54391675	54393967	-	yellow
PABLA_7p14.1	PABL_A-int	chr7	41754307	41757785	-	yellow
PABLA_7q11.21a	PABL_A-int	chr7	64745847	64750487	-	yellow
PABLA_7q21.11	PABL_A-int	chr7	84941866	84945330	+	yellow
PABLA_7q21.13	PABL_A-int	chr7	90291595	90294907	-	yellow
PABLA_7q31.31	PABL_A-int	chr7	120117365	120118544	+	yellow
PABLA_7q32.1	PABL_A-int	chr7	128896054	128900883	+	yellow
PABLA_8p21.3a	PABL_A-int	chr8	23049150	23056094	+	yellow
PABLA_8p21.3b	PABL_A-int	chr8	23240050	23243200	+	yellow
PABLA_8q11.23	PABL_A-int	chr8	53348448	53352761	-	yellow
PABLA_8q21.13a	PABL_A-int	chr8	75619237	75619968	-	yellow
PABLA_8q21.13b	PABL_A-int	chr8	75627653	75631209	-	yellow
PABLA_8q23.3	PABL_A-int	chr8	113501348	113506150	-	yellow
PABLA_8q24.3	PABL_A-int	chr8	142685011	142690795	-	yellow
PABLA_9q22.32	PABL_A-int	chr9	94265595	94270221	-	yellow
PABLA_9q33.3	PABL_A-int	chr9	125569634	125573107	+	yellow
PABLA_Xp11.21	PABL_A-int	chrX	54848252	54851442	-	yellow
PABLA_Xp11.23	PABL_A-int	chrX	47934525	47936270	+	yellow
PABLA_Xp21.3a	PABL_A-int	chrX	26880055	26883822	-	yellow
PABLA_Xp21.3b	PABL_A-int	chrX	26884027	26886324	-	yellow
PABLA_Xp22.2	PABL_A-int	chrX	16726001	16732664	-	yellow
PABLA_Xq21.1	PABL_A-int	chrX	84813277	84816816	-	yellow
PABLA_Xq21.31a	PABL_A-int	chrX	88938848	88941405	-	yellow
PABLA_Xq21.31b	PABL_A-int	chrX	89528321	89532877	-	yellow
PABLA_Xq21.32	PABL_A-int	chrX	93566201	93567593	-	yellow
PABLA_Xq23	PABL_A-int	chrX	111555934	111561679	-	yellow
PABLA_Xq25	PABL_A-int	chrX	126985454	126991991	+	yellow
PABLA_Yp11.2	PABL_A-int	chrY	3184188	3188755	-	yellow
PABLB_10p15.1a	PABL_B-int	chr10	4948126	4952119	+	turquoise
PABLB_10p15.1b	PABL_B-int	chr10	5014293	5015225	-	turquoise
PABLB_10q21.2	PABL_B-int	chr10	61541360	61547801	+	turquoise
PABLB_10q23.1	PABL_B-int	chr10	81527951	81528681	+	turquoise
PABLB_11p14.3	PABL_B-int	chr11	23016438	23020166	-	turquoise
PABLB_12p11.21	PABL_B-int	chr12	31060430	31063674	+	turquoise
PABLB_12p13.31	PABL_B-int	chr12	9458421	9461576	-	turquoise
PABLB_12q13.11	PABL_B-int	chr12	46090550	46095133	+	turquoise
PABLB_13q31.2	PABL_B-int	chr13	87350507	87354963	-	turquoise
PABLB_13q31.3	PABL_B-int	chr13	89656763	89661585	+	turquoise
PABLB_14q11.2a	PABL_B-int	chr14	20708321	20710405	-	turquoise
PABLB_14q11.2c	PABL_B-int	chr14	20758515	20761602	+	turquoise
PABLB_15q11.2a	PABL_B-int	chr15	24163766	24168986	-	turquoise
PABLB_15q11.2b	PABL_B-int	chr15	24240441	24244040	-	turquoise
PABLB_15q11.2c	PABL_B-int	chr15	24380987	24384478	-	turquoise
PABLB_15q11.2d	PABL_B-int	chr15	24553518	24556590	-	turquoise
PABLB_18q21.2b	PABL_B-int	chr18	51955445	51960265	+	turquoise
PABLB_18q22.1	PABL_B-int	chr18	67333336	67336864	+	turquoise
PABLB_1q25.2	PABL_B-int	chr1	176320885	176322922	-	turquoise
PABLB_1q31.3a	PABL_B-int	chr1	196702571	196707633	+	turquoise
PABLB_1q31.3b	PABL_B-int	chr1	196869192	196873668	+	turquoise
PABLB_1q43	PABL_B-int	chr1	239983320	239986167	-	turquoise
PABLB_20p11.1	PABL_B-int	chr20	25740120	25741406	-	turquoise
PABLB_20p12.3	PABL_B-int	chr20	7740519	7743108	-	turquoise
PABLB_2p13.1	PABL_B-int	chr2	73752093	73760464	+	turquoise
PABLB_2p21	PABL_B-int	chr2	41781511	41782685	+	turquoise
PABLB_2q31.1	PABL_B-int	chr2	172520800	172524411	-	turquoise
PABLB_3p24.3	PABL_B-int	chr3	16763827	16772528	+	turquoise
PABLB_3p25.3b	PABL_B-int	chr3	9579644	9581905	-	turquoise
PABLB_3q13.33	PABL_B-int	chr3	121604425	121605964	-	turquoise
PABLB_3q24a	PABL_B-int	chr3	145748363	145749833	+	turquoise
PABLB_3q24b	PABL_B-int	chr3	145750080	145754461	+	turquoise
PABLB_4p15.1	PABL_B-int	chr4	31985397	31988260	-	turquoise
PABLB_4p15.2	PABL_B-int	chr4	24599845	24604833	+	turquoise
PABLB_4q25	PABL_B-int	chr4	107733279	107741538	+	turquoise
PABLB_4q28.3	PABL_B-int	chr4	130851839	130858198	+	turquoise
PABLB_5q12.2	PABL_B-int	chr5	63685995	63690879	-	turquoise
PABLB_5q33.2	PABL_B-int	chr5	156086902	156094084	-	turquoise
PABLB_6p21.2	PABL_B-int	chr6	40050106	40052929	+	turquoise
PABLB_6q24.1	PABL_B-int	chr6	141957435	141964848	+	turquoise
PABLB_7q11.21	PABL_B-int	chr7	65302904	65311859	+	turquoise
PABLB_7q33	PABL_B-int	chr7	135320639	135325703	-	turquoise
PABLB_7q34	PABL_B-int	chr7	142692316	142693634	-	turquoise
PABLB_8q21.11	PABL_B-int	chr8	72096360	72104776	-	turquoise
PABLB_8q24.3a	PABL_B-int	chr8	142721471	142723200	+	turquoise
PABLB_8q24.3b	PABL_B-int	chr8	143062997	143065669	-	turquoise
PABLB_9q34.3	PABL_B-int	chr9	135656823	135662919	+	turquoise
PABLB_Xp21.1a	PABL_B-int	chrX	33909958	33914944	+	turquoise
PABLB_Xp21.1b	PABL_B-int	chrX	37466596	37469950	+	turquoise
PABLB_Xp21.1c	PABL_B-int	chrX	37470649	37472557	+	turquoise
PABLB_Xq21.32a	PABL_B-int	chrX	94009212	94015552	-	turquoise
PABLB_Xq22.1	PABL_B-int	chrX	101860161	101863376	+	turquoise
PRIMA4_10p12.1	PRIMA4-int	chr10	26979406	26999995	-	turquoise
PRIMA4_11q21	PRIMA4-int	chr11	96629756	96632028	-	turquoise
PRIMA4_11q22.3	PRIMA4-int	chr11	110417255	110427689	+	turquoise
PRIMA4_11q24.1	PRIMA4-int	chr11	121369325	121374752	-	turquoise
PRIMA4_12p11.21a	PRIMA4-int	chr12	31303236	31307315	-	turquoise
PRIMA4_12p11.21b	PRIMA4-int	chr12	31307571	31315051	-	turquoise
PRIMA4_12p12.3	PRIMA4-int	chr12	18159638	18161604	+	turquoise
PRIMA4_12q14.2	PRIMA4-int	chr12	63401900	63406219	-	turquoise
PRIMA4_13q31.3	PRIMA4-int	chr13	90431764	90436574	-	turquoise
PRIMA4_14q22.1	PRIMA4-int	chr14	52280360	52286612	+	turquoise
PRIMA4_14q23.1	PRIMA4-int	chr14	60095023	60096839	-	turquoise
PRIMA4_18q23a	PRIMA4-int	chr18	79992495	79999727	+	turquoise
PRIMA4_18q23b	PRIMA4-int	chr18	80023832	80033162	+	turquoise
PRIMA4_1p12a	PRIMA4-int	chr1	119423264	119431906	-	turquoise
PRIMA4_1p12b	PRIMA4-int	chr1	120348435	120350434	+	turquoise
PRIMA4_1q21.1d	PRIMA4-int	chr1	146403336	146405352	+	turquoise
PRIMA4_1q21.2d	PRIMA4-int	chr1	149167499	149169496	-	turquoise
PRIMA4_1q24.3	PRIMA4-int	chr1	171290616	171298477	-	turquoise
PRIMA4_22q11.1	PRIMA4-int	chr22	15935965	15937961	-	turquoise
PRIMA4_2p13.1	PRIMA4-int	chr2	73630469	73632369	+	turquoise
PRIMA4_2p25.3	PRIMA4-int	chr2	2673701	2676457	-	turquoise
PRIMA4_2q24.3	PRIMA4-int	chr2	168501085	168504784	-	turquoise
PRIMA4_3q11.2	PRIMA4-int	chr3	94294606	94299986	+	turquoise
PRIMA4_3q26.1	PRIMA4-int	chr3	162770616	162774575	+	turquoise
PRIMA4_4p16.3	PRIMA4-int	chr4	496166	497422	-	turquoise
PRIMA4_4q28.2	PRIMA4-int	chr4	130061140	130066571	+	turquoise
PRIMA4_4q32.1	PRIMA4-int	chr4	155844110	155845073	+	turquoise
PRIMA4_5p13.2	PRIMA4-int	chr5	35992818	36001700	+	turquoise
PRIMA4_5p14.1	PRIMA4-int	chr5	25010097	25019988	-	turquoise
PRIMA4_5p14.3	PRIMA4-int	chr5	21618528	21619560	+	turquoise
PRIMA4_5p15.31	PRIMA4-int	chr5	8482076	8483627	+	turquoise
PRIMA4_6q25.2	PRIMA4-int	chr6	153448018	153448999	-	turquoise
PRIMA4_6q26	PRIMA4-int	chr6	160883402	160884426	+	turquoise
PRIMA4_7q11.21a	PRIMA4-int	chr7	64480396	64481688	-	turquoise
PRIMA4_7q11.21b	PRIMA4-int	chr7	64488773	64492642	-	turquoise
PRIMA4_8p11.22	PRIMA4-int	chr8	39481097	39487156	+	turquoise
PRIMA4_8p22	PRIMA4-int	chr8	18215838	18218836	-	turquoise
PRIMA4_Xp11.21	PRIMA4-int	chrX	57656547	57662326	-	turquoise
PRIMA4_Xp11.22	PRIMA4-int	chrX	51164218	51166974	-	turquoise
PRIMA4_Xq13.2b	PRIMA4-int	chrX	73042441	73044914	+	turquoise
PRIMA4_Xq21.1a	PRIMA4-int	chrX	79818632	79828808	-	turquoise
PRIMA4_Xq21.1b	PRIMA4-int	chrX	84001388	84008821	+	turquoise
PRIMA4_Xq22.1	PRIMA4-int	chrX	100791865	100799758	+	turquoise
PRIMA4_Xq22.3	PRIMA4-int	chrX	106047640	106049159	+	turquoise
PRIMA4_Xq23	PRIMA4-int	chrX	111672117	111675227	-	turquoise
PRIMA4_Xq27.3	PRIMA4-int	chrX	144907695	144914115	+	turquoise
PRIMA4_Yq11.222c	PRIMA4-int	chrY	19298281	19300467	-	turquoise
PRIMA41_10p15.3	PRIMA41-int	chr10	49371	52548	-	turquoise
PRIMA41_10q22.2	PRIMA41-int	chr10	74775646	74783112	+	turquoise
PRIMA41_10q23.1	PRIMA41-int	chr10	81528685	81530338	+	turquoise
PRIMA41_12p11.1	PRIMA41-int	chr12	34167084	34172852	-	turquoise
PRIMA41_12p11.21	PRIMA41-int	chr12	31637873	31642050	+	turquoise
PRIMA41_12p12.3	PRIMA41-int	chr12	17536466	17541873	-	turquoise
PRIMA41_12q12	PRIMA41-int	chr12	38195748	38201362	+	turquoise
PRIMA41_12q24.33a	PRIMA41-int	chr12	129343952	129345711	+	turquoise
PRIMA41_12q24.33b	PRIMA41-int	chr12	129348737	129352445	+	turquoise
PRIMA41_13q13.1	PRIMA41-int	chr13	31715164	31717353	-	turquoise
PRIMA41_13q21.31	PRIMA41-int	chr13	62398317	62402321	+	turquoise
PRIMA41_13q22.3	PRIMA41-int	chr13	77949794	77952568	-	turquoise
PRIMA41_14q23.2	PRIMA41-int	chr14	62748037	62752293	-	turquoise
PRIMA41_14q31.2	PRIMA41-int	chr14	83954465	83959572	+	turquoise
PRIMA41_14q32.12	PRIMA41-int	chr14	91679851	91683021	+	turquoise
PRIMA41_14q32.33a	PRIMA41-int	chr14	106404418	106405508	-	turquoise
PRIMA41_14q32.33b	PRIMA41-int	chr14	106485368	106488054	-	turquoise
PRIMA41_15q11.2b	PRIMA41-int	chr15	24238628	24239779	-	turquoise
PRIMA41_15q11.2c	PRIMA41-int	chr15	24551762	24552613	-	turquoise
PRIMA41_16p12.1a	PRIMA41-int	chr16	25140926	25142814	-	turquoise
PRIMA41_16p12.1b	PRIMA41-int	chr16	25142911	25148818	-	turquoise
PRIMA41_16q24.3	PRIMA41-int	chr16	90090709	90093890	+	turquoise
PRIMA41_17q21.31a	PRIMA41-int	chr17	43352269	43353956	-	turquoise
PRIMA41_17q21.31b	PRIMA41-int	chr17	43354075	43360454	-	turquoise
PRIMA41_18p11.32	PRIMA41-int	chr18	49690	52854	-	turquoise
PRIMA41_18q21.32	PRIMA41-int	chr18	59732078	59737922	-	turquoise
PRIMA41_18q21.33	PRIMA41-int	chr18	61707023	61715310	+	turquoise
PRIMA41_18q22.3	PRIMA41-int	chr18	72926684	72930209	+	turquoise
PRIMA41_19p12a	PRIMA41-int	chr19	23513253	23517731	-	turquoise
PRIMA41_19p12b	PRIMA41-int	chr19	23700561	23704360	+	turquoise
PRIMA41_19p12c	PRIMA41-int	chr19	23909820	23914282	+	turquoise
PRIMA41_19p12d	PRIMA41-int	chr19	24079035	24082362	+	turquoise
PRIMA41_19q13.2b	PRIMA41-int	chr19	39947753	39951779	-	turquoise
PRIMA41_19q13.31	PRIMA41-int	chr19	44282650	44284525	+	turquoise
PRIMA41_1p36.13d	PRIMA41-int	chr1	16876821	16878758	+	turquoise
PRIMA41_1q25.1	PRIMA41-int	chr1	175269253	175277820	+	turquoise
PRIMA41_1q32.3	PRIMA41-int	chr1	212422529	212431617	+	turquoise
PRIMA41_1q41	PRIMA41-int	chr1	216480766	216484870	+	turquoise
PRIMA41_1q42.13c	PRIMA41-int	chr1	227500566	227506052	+	turquoise
PRIMA41_1q43	PRIMA41-int	chr1	242053127	242056948	+	turquoise
PRIMA41_20p11.22	PRIMA41-int	chr20	21651235	21657407	+	turquoise
PRIMA41_20p13	PRIMA41-int	chr20	925951	928910	-	turquoise
PRIMA41_20q11.1a	PRIMA41-int	chr20	29362746	29365741	-	turquoise
PRIMA41_20q11.1b	PRIMA41-int	chr20	29372222	29374070	-	turquoise
PRIMA41_20q11.1c	PRIMA41-int	chr20	29800258	29805865	-	turquoise
PRIMA41_20q11.21	PRIMA41-int	chr20	30849760	30855867	+	turquoise
PRIMA41_21q22.2	PRIMA41-int	chr21	39358287	39359961	+	turquoise
PRIMA41_22p11.2a	PRIMA41-int	chr22	11318917	11325349	-	turquoise
PRIMA41_22p11.2b	PRIMA41-int	chr22	11555751	11561848	+	turquoise
PRIMA41_22q11.23	PRIMA41-int	chr22	23915159	23919868	+	turquoise
PRIMA41_22q12.3	PRIMA41-int	chr22	34505411	34510720	+	turquoise
PRIMA41_2q11.2	PRIMA41-int	chr2	98752222	98756736	+	turquoise
PRIMA41_2q14.1	PRIMA41-int	chr2	116158721	116161399	-	turquoise
PRIMA41_2q35	PRIMA41-int	chr2	219581690	219588188	-	turquoise
PRIMA41_3p12.2	PRIMA41-int	chr3	81006107	81009643	-	turquoise
PRIMA41_3p12.3	PRIMA41-int	chr3	75705270	75707459	+	turquoise
PRIMA41_3p25.1a	PRIMA41-int	chr3	13938873	13941866	-	turquoise
PRIMA41_3p25.1b	PRIMA41-int	chr3	13948636	13953990	-	turquoise
PRIMA41_3q12.3	PRIMA41-int	chr3	103051056	103055623	-	turquoise
PRIMA41_3q13.33	PRIMA41-int	chr3	121607609	121613599	-	turquoise
PRIMA41_3q21.3b	PRIMA41-int	chr3	128666873	128670003	+	turquoise
PRIMA41_3q28	PRIMA41-int	chr3	190991226	190994578	-	turquoise
PRIMA41_3q29	PRIMA41-int	chr3	198118453	198119647	+	turquoise
PRIMA41_4p16.3	PRIMA41-int	chr4	2034407	2036405	-	turquoise
PRIMA41_4q12	PRIMA41-int	chr4	52345017	52351152	-	turquoise
PRIMA41_4q13.2a	PRIMA41-int	chr4	68589945	68593527	+	turquoise
PRIMA41_4q13.3	PRIMA41-int	chr4	74082718	74093615	+	turquoise
PRIMA41_4q34.2	PRIMA41-int	chr4	175444248	175456817	-	turquoise
PRIMA41_4q35.2	PRIMA41-int	chr4	189985004	189989814	-	turquoise
PRIMA41_5p12	PRIMA41-int	chr5	43564608	43571507	+	turquoise
PRIMA41_5q21.1	PRIMA41-int	chr5	102337809	102346433	-	turquoise
PRIMA41_5q35.2	PRIMA41-int	chr5	176143001	176144373	-	turquoise
PRIMA41_7p14.1a	PRIMA41-int	chr7	41547054	41549561	-	turquoise
PRIMA41_7p14.1b	PRIMA41-int	chr7	41553289	41559722	-	turquoise
PRIMA41_7p15.3	PRIMA41-int	chr7	23081373	23086085	-	turquoise
PRIMA41_7q21.12	PRIMA41-int	chr7	87349244	87351840	-	turquoise
PRIMA41_7q21.2	PRIMA41-int	chr7	93148971	93154061	+	turquoise
PRIMA41_7q32.2	PRIMA41-int	chr7	130596648	130598518	+	turquoise
PRIMA41_8p12	PRIMA41-int	chr8	34086415	34092411	+	turquoise
PRIMA41_8q12.1	PRIMA41-int	chr8	57416491	57418887	-	turquoise
PRIMA41_8q24.13	PRIMA41-int	chr8	124442248	124447580	-	turquoise
PRIMA41_9q22.32	PRIMA41-int	chr9	94813869	94816971	-	turquoise
PRIMA41_9q34.3	PRIMA41-int	chr9	138171763	138174909	+	turquoise
PRIMA41_Xp21.1	PRIMA41-int	chrX	34983864	34991714	-	turquoise
PRIMA41_Xq11.1	PRIMA41-int	chrX	63040537	63043605	-	turquoise
PRIMA41_Xq21.1	PRIMA41-int	chrX	77818565	77820237	-	turquoise
