"epigenome","tissue","erv_fragment_id","chromosome","repeat_start","repeat_end","repeat_length","erv_strand","repName","repFamily","repeat_part","percent_divergence","enhancer_start","enhancer_end","enhancer_state"
"E108","Skeletal muscle female","chr8_93932955_93933415_MLT1F","chr8",93932955,93933415,461,"+","MLT1F","ERVL-MaLR","LTR_or_other",23.6,93932173,93932972,"EnhA1"
"E108","Skeletal muscle female","chr8_93932955_93933415_MLT1F","chr8",93932955,93933415,461,"+","MLT1F","ERVL-MaLR","LTR_or_other",23.6,93933373,93933772,"EnhA2"
"E108","Skeletal muscle female","chr8_93935996_93936662_LTR62","chr8",93935996,93936662,667,"-","LTR62","ERVL","LTR_or_other",14.9,93934773,93936772,"EnhA1"
"E108","Skeletal muscle female","chr8_94091276_94091447_MER39","chr8",94091276,94091447,172,"-","MER39","ERV1","LTR_or_other",16.1,94091373,94091772,"EnhA2"
"E108","Skeletal muscle female","chr8_94091448_94091810_THE1B","chr8",94091448,94091810,363,"+","THE1B","ERVL-MaLR","LTR_or_other",11.1,94091373,94091772,"EnhA2"
"E108","Skeletal muscle female","chr8_94101832_94101974_MLT1J","chr8",94101832,94101974,143,"-","MLT1J","ERVL-MaLR","LTR_or_other",26.1,94100373,94102172,"EnhA2"
"E108","Skeletal muscle female","chr8_94102031_94102177_MLT1J","chr8",94102031,94102177,147,"-","MLT1J","ERVL-MaLR","LTR_or_other",15.2,94100373,94102172,"EnhA2"
"E108","Skeletal muscle female","chr8_94218152_94218637_LTR32","chr8",94218152,94218637,486,"+","LTR32","ERVL","LTR_or_other",13.8,94218373,94220372,"EnhA2"
"E108","Skeletal muscle female","chr8_94274307_94274612_MLT1O","chr8",94274307,94274612,306,"-","MLT1O","ERVL-MaLR","LTR_or_other",25.4,94274573,94274772,"EnhA1"
"E108","Skeletal muscle female","chr8_94274916_94274998_MLT1O","chr8",94274916,94274998,83,"-","MLT1O","ERVL-MaLR","LTR_or_other",22.9,94274773,94274972,"EnhA2"
"E108","Skeletal muscle female","chr8_94287752_94287809_LTR102_Mam","chr8",94287752,94287809,58,"+","LTR102_Mam","ERVL","LTR_or_other",15.5,94287373,94287972,"EnhA2"
"E108","Skeletal muscle female","chr8_94287862_94288237_MLT1A0","chr8",94287862,94288237,376,"-","MLT1A0","ERVL-MaLR","LTR_or_other",15.8,94287373,94287972,"EnhA2"
"E108","Skeletal muscle female","chr8_94310163_94310387_MER50","chr8",94310163,94310387,225,"-","MER50","ERV1","LTR_or_other",13.3,94310373,94311572,"EnhA2"
"E108","Skeletal muscle female","chr8_94325372_94328500_MER57A-int","chr8",94325372,94328500,3129,"+","MER57A-int","ERV1","internal",28.6,94325773,94327172,"EnhA2"
"E108","Skeletal muscle female","chr8_94739864_94740045_MLT1E2","chr8",94739864,94740045,182,"+","MLT1E2","ERVL-MaLR","LTR_or_other",25.1,94738973,94739972,"EnhA2"
"E108","Skeletal muscle female","chr8_94739864_94740045_MLT1E2","chr8",94739864,94740045,182,"+","MLT1E2","ERVL-MaLR","LTR_or_other",25.1,94739973,94740372,"EnhA1"
"E108","Skeletal muscle female","chr8_94740084_94740256_MLT1E1A","chr8",94740084,94740256,173,"+","MLT1E1A","ERVL-MaLR","LTR_or_other",20.9,94739973,94740372,"EnhA1"
"E108","Skeletal muscle female","chr8_94950943_94951438_MLT1G1","chr8",94950943,94951438,496,"+","MLT1G1","ERVL-MaLR","LTR_or_other",23.2,94950773,94950972,"EnhA2"
"E108","Skeletal muscle female","chr8_94950943_94951438_MLT1G1","chr8",94950943,94951438,496,"+","MLT1G1","ERVL-MaLR","LTR_or_other",23.2,94950973,94951372,"EnhA1"
"E108","Skeletal muscle female","chr8_95030729_95031145_MSTB","chr8",95030729,95031145,417,"-","MSTB","ERVL-MaLR","LTR_or_other",14,95030973,95031172,"EnhG1"
"E108","Skeletal muscle female","chr8_96277850_96278239_MLT1L","chr8",96277850,96278239,390,"-","MLT1L","ERVL-MaLR","LTR_or_other",27,96278173,96278772,"EnhA1"
"E108","Skeletal muscle female","chr8_96281702_96281769_LTR52","chr8",96281702,96281769,68,"+","LTR52","ERVL","LTR_or_other",21.9,96281373,96282172,"EnhG1"
"E108","Skeletal muscle female","chr8_96419686_96420092_LTR78B","chr8",96419686,96420092,407,"-","LTR78B","ERV1","LTR_or_other",28,96419773,96420372,"EnhA2"
"E108","Skeletal muscle female","chr8_96511668_96511784_MLT1J","chr8",96511668,96511784,117,"-","MLT1J","ERVL-MaLR","LTR_or_other",25,96511773,96511972,"EnhA2"
"E108","Skeletal muscle female","chr8_96511891_96512295_MLT1J","chr8",96511891,96512295,405,"-","MLT1J","ERVL-MaLR","LTR_or_other",29,96511773,96511972,"EnhA2"
"E108","Skeletal muscle female","chr8_96511891_96512295_MLT1J","chr8",96511891,96512295,405,"-","MLT1J","ERVL-MaLR","LTR_or_other",29,96511973,96512372,"EnhA1"
"E108","Skeletal muscle female","chr8_96512301_96512414_MLT1K","chr8",96512301,96512414,114,"-","MLT1K","ERVL-MaLR","LTR_or_other",32.5,96511973,96512372,"EnhA1"
"E108","Skeletal muscle female","chr8_96851343_96851724_MLT1A1","chr8",96851343,96851724,382,"-","MLT1A1","ERVL-MaLR","LTR_or_other",15.6,96851373,96851572,"EnhA1"
"E108","Skeletal muscle female","chr8_96851343_96851724_MLT1A1","chr8",96851343,96851724,382,"-","MLT1A1","ERVL-MaLR","LTR_or_other",15.6,96851573,96851972,"EnhA2"
"E108","Skeletal muscle female","chr8_96854622_96854881_MLT2B4","chr8",96854622,96854881,260,"-","MLT2B4","ERVL","LTR_or_other",19.2,96854773,96854972,"EnhA2"
"E108","Skeletal muscle female","chr8_96855031_96855277_MLT2B4","chr8",96855031,96855277,247,"-","MLT2B4","ERVL","LTR_or_other",16.6,96854973,96855372,"EnhA1"
"E108","Skeletal muscle female","chr8_97147745_97148086_THE1B","chr8",97147745,97148086,342,"+","THE1B","ERVL-MaLR","LTR_or_other",9.7,97147973,97148772,"EnhA2"
"E108","Skeletal muscle female","chr8_97148087_97148535_MER76","chr8",97148087,97148535,449,"+","MER76","ERVL","LTR_or_other",23,97147973,97148772,"EnhA2"
"E108","Skeletal muscle female","chr8_97148715_97149438_LTR8B","chr8",97148715,97149438,724,"+","LTR8B","ERV1","LTR_or_other",13.9,97147973,97148772,"EnhA2"
"E108","Skeletal muscle female","chr8_97231216_97231467_MLT1A1","chr8",97231216,97231467,252,"+","MLT1A1","ERVL-MaLR","LTR_or_other",18.1,97231373,97231972,"EnhA2"
"E108","Skeletal muscle female","chr8_97568104_97568481_MER87B","chr8",97568104,97568481,378,"-","MER87B","ERV1","LTR_or_other",11.5,97568173,97569572,"EnhA2"
"E108","Skeletal muscle female","chr8_97568783_97568822_MER87B","chr8",97568783,97568822,40,"-","MER87B","ERV1","LTR_or_other",11.5,97568173,97569572,"EnhA2"
"E108","Skeletal muscle female","chr8_97570704_97571058_THE1B","chr8",97570704,97571058,355,"+","THE1B","ERVL-MaLR","LTR_or_other",11,97570373,97570972,"EnhA1"
"E108","Skeletal muscle female","chr8_97618573_97618927_MLT1J","chr8",97618573,97618927,355,"-","MLT1J","ERVL-MaLR","LTR_or_other",32.4,97618173,97618972,"EnhA1"
"E108","Skeletal muscle female","chr8_97762639_97763208_MER41B","chr8",97762639,97763208,570,"+","MER41B","ERV1","LTR_or_other",11.7,97762773,97763772,"EnhA2"
"E108","Skeletal muscle female","chr8_97763438_97763558_MER41B","chr8",97763438,97763558,121,"+","MER41B","ERV1","LTR_or_other",11.7,97762773,97763772,"EnhA2"
"E108","Skeletal muscle female","chr8_97773832_97774585_LTR17","chr8",97773832,97774585,754,"-","LTR17","ERV1","LTR_or_other",11.5,97774573,97774972,"EnhA2"
"E108","Skeletal muscle female","chr8_97778363_97778898_LTR6A","chr8",97778363,97778898,536,"+","LTR6A","ERV1","LTR_or_other",8.6,97778573,97779372,"EnhA2"
"E108","Skeletal muscle female","chr8_97783388_97784001_LTR49","chr8",97783388,97784001,614,"+","LTR49","ERV1","LTR_or_other",20,97783373,97783572,"EnhA2"
"E108","Skeletal muscle female","chr8_97783388_97784001_LTR49","chr8",97783388,97784001,614,"+","LTR49","ERV1","LTR_or_other",20,97783573,97783972,"EnhA1"
"E108","Skeletal muscle female","chr8_97787108_97787279_MLT1J","chr8",97787108,97787279,172,"-","MLT1J","ERVL-MaLR","LTR_or_other",33.5,97786773,97787172,"EnhA1"
"E108","Skeletal muscle female","chr8_97787108_97787279_MLT1J","chr8",97787108,97787279,172,"-","MLT1J","ERVL-MaLR","LTR_or_other",33.5,97787173,97789772,"EnhA2"
"E108","Skeletal muscle female","chr8_97796229_97796277_MER41B","chr8",97796229,97796277,49,"-","MER41B","ERV1","LTR_or_other",6.1,97795973,97797972,"EnhA2"
"E108","Skeletal muscle female","chr8_97799252_97799514_LTR54","chr8",97799252,97799514,263,"-","LTR54","ERV1","LTR_or_other",16.6,97797973,97799972,"EnhA1"
"E108","Skeletal muscle female","chr8_97799521_97799624_LTR54","chr8",97799521,97799624,104,"-","LTR54","ERV1","LTR_or_other",14.1,97797973,97799972,"EnhA1"
"E108","Skeletal muscle female","chr8_97802091_97802718_MER41B","chr8",97802091,97802718,628,"-","MER41B","ERV1","LTR_or_other",12,97801973,97803372,"EnhA2"
"E108","Skeletal muscle female","chr8_97806564_97806716_THE1A","chr8",97806564,97806716,153,"+","THE1A","ERVL-MaLR","LTR_or_other",9.7,97803373,97806972,"EnhA1"
"E108","Skeletal muscle female","chr8_97806942_97807117_THE1A","chr8",97806942,97807117,176,"+","THE1A","ERVL-MaLR","LTR_or_other",9.7,97803373,97806972,"EnhA1"
"E108","Skeletal muscle female","chr8_97806942_97807117_THE1A","chr8",97806942,97807117,176,"+","THE1A","ERVL-MaLR","LTR_or_other",9.7,97806973,97808772,"EnhA2"
"E108","Skeletal muscle female","chr8_98397646_98398030_MSTA","chr8",98397646,98398030,385,"+","MSTA","ERVL-MaLR","LTR_or_other",15.2,98397973,98401172,"EnhA2"
"E108","Skeletal muscle female","chr8_98400866_98401443_MLT1G1","chr8",98400866,98401443,578,"+","MLT1G1","ERVL-MaLR","LTR_or_other",24.5,98397973,98401172,"EnhA2"
"E108","Skeletal muscle female","chr8_99606535_99606606_MLT1E2","chr8",99606535,99606606,72,"-","MLT1E2","ERVL-MaLR","LTR_or_other",17.1,99606573,99606972,"EnhA2"
"E108","Skeletal muscle female","chr8_99606806_99607069_MLT1E2","chr8",99606806,99607069,264,"-","MLT1E2","ERVL-MaLR","LTR_or_other",28.3,99606573,99606972,"EnhA2"
"E108","Skeletal muscle female","chr8_99727390_99727754_THE1B","chr8",99727390,99727754,365,"-","THE1B","ERVL-MaLR","LTR_or_other",12.6,99727573,99728372,"EnhA2"
"E108","Skeletal muscle female","chr8_99888675_99889121_MER61B","chr8",99888675,99889121,447,"+","MER61B","ERV1","LTR_or_other",17,99888573,99888772,"EnhG1"
"E108","Skeletal muscle female","chr8_100303087_100303537_MLT1D","chr8",100303087,100303537,451,"-","MLT1D","ERVL-MaLR","LTR_or_other",23.9,100301373,100303572,"EnhG1"
"E108","Skeletal muscle female","chr8_100336676_100336719_MLT1M","chr8",100336676,100336719,44,"+","MLT1M","ERVL-MaLR","LTR_or_other",9.1,100336573,100337172,"EnhA2"
"E108","Skeletal muscle female","chr8_100437608_100437885_MLT1C","chr8",100437608,100437885,278,"+","MLT1C","ERVL-MaLR","LTR_or_other",19.5,100437573,100438972,"EnhA1"
"E108","Skeletal muscle female","chr8_100619174_100619268_MER21B","chr8",100619174,100619268,95,"-","MER21B","ERVL","LTR_or_other",17.2,100619173,100619372,"EnhA2"
"E108","Skeletal muscle female","chr8_101375438_101375877_MLT1H2","chr8",101375438,101375877,440,"+","MLT1H2","ERVL-MaLR","LTR_or_other",24.1,101375573,101376172,"EnhA1"
"E108","Skeletal muscle female","chr8_101761671_101762150_MLT1J","chr8",101761671,101762150,480,"+","MLT1J","ERVL-MaLR","LTR_or_other",28,101759773,101761772,"EnhA2"
"E108","Skeletal muscle female","chr8_101826959_101827435_MLT1D","chr8",101826959,101827435,477,"-","MLT1D","ERVL-MaLR","LTR_or_other",23.9,101827173,101828172,"EnhA2"
"E108","Skeletal muscle female","chr8_101912724_101912823_MLT1E1A","chr8",101912724,101912823,100,"+","MLT1E1A","ERVL-MaLR","LTR_or_other",23.5,101912573,101912772,"EnhA1"
"E108","Skeletal muscle female","chr8_101932059_101932353_LTR16E1","chr8",101932059,101932353,295,"+","LTR16E1","ERVL","LTR_or_other",33,101930573,101932372,"EnhA1"
"E108","Skeletal muscle female","chr8_101950816_101950905_MLT1I","chr8",101950816,101950905,90,"+","MLT1I","ERVL-MaLR","LTR_or_other",23.3,101950573,101950972,"EnhA2"
"E108","Skeletal muscle female","chr8_101950959_101951000_MLT1J-int","chr8",101950959,101951000,42,"-","MLT1J-int","ERVL-MaLR","internal",12.2,101950573,101950972,"EnhA2"
"E108","Skeletal muscle female","chr8_101953788_101953872_MER77B","chr8",101953788,101953872,85,"+","MER77B","ERVL","LTR_or_other",22.9,101953773,101954372,"EnhA1"
"E108","Skeletal muscle female","chr8_101953899_101953993_MER21C","chr8",101953899,101953993,95,"+","MER21C","ERVL","LTR_or_other",28,101953773,101954372,"EnhA1"
"E108","Skeletal muscle female","chr8_101970805_101971216_MSTB2","chr8",101970805,101971216,412,"+","MSTB2","ERVL-MaLR","LTR_or_other",22.4,101970773,101971172,"EnhA1"
"E108","Skeletal muscle female","chr8_101981847_101982256_MSTB","chr8",101981847,101982256,410,"+","MSTB","ERVL-MaLR","LTR_or_other",16.1,101981573,101982172,"EnhA1"
"E108","Skeletal muscle female","chr8_101985114_101985449_MLT1G1","chr8",101985114,101985449,336,"+","MLT1G1","ERVL-MaLR","LTR_or_other",27.1,101984773,101985172,"EnhA1"
"E108","Skeletal muscle female","chr8_101985114_101985449_MLT1G1","chr8",101985114,101985449,336,"+","MLT1G1","ERVL-MaLR","LTR_or_other",27.1,101985173,101985372,"EnhA2"
"E108","Skeletal muscle female","chr8_102013467_102013517_MLT1J","chr8",102013467,102013517,51,"+","MLT1J","ERVL-MaLR","LTR_or_other",17.6,102012973,102013572,"EnhA1"
"E108","Skeletal muscle female","chr8_102014124_102014482_MLT1A0","chr8",102014124,102014482,359,"-","MLT1A0","ERVL-MaLR","LTR_or_other",17.9,102013573,102014372,"EnhA2"
"E108","Skeletal muscle female","chr8_102038726_102039318_MLT1E1A","chr8",102038726,102039318,593,"+","MLT1E1A","ERVL-MaLR","LTR_or_other",22,102038573,102039172,"EnhA1"
"E108","Skeletal muscle female","chr8_102063986_102064055_MLT1D","chr8",102063986,102064055,70,"+","MLT1D","ERVL-MaLR","LTR_or_other",25.7,102063773,102064772,"EnhA1"
"E108","Skeletal muscle female","chr8_102240576_102240716_LTR102_Mam","chr8",102240576,102240716,141,"-","LTR102_Mam","ERVL","LTR_or_other",10.4,102240373,102240772,"EnhA1"
"E108","Skeletal muscle female","chr8_102540889_102541051_MLT1B","chr8",102540889,102541051,163,"-","MLT1B","ERVL-MaLR","LTR_or_other",19.1,102540973,102541572,"EnhA1"
"E108","Skeletal muscle female","chr8_102576844_102577258_LTR16B2","chr8",102576844,102577258,415,"-","LTR16B2","ERVL","LTR_or_other",26.9,102576773,102576972,"EnhA1"
"E108","Skeletal muscle female","chr8_102576844_102577258_LTR16B2","chr8",102576844,102577258,415,"-","LTR16B2","ERVL","LTR_or_other",26.9,102577173,102577372,"EnhA2"
"E108","Skeletal muscle female","chr8_102584195_102584708_LTR45","chr8",102584195,102584708,514,"-","LTR45","ERV1","LTR_or_other",14.4,102584173,102585172,"EnhA1"
"E108","Skeletal muscle female","chr8_102745037_102745233_MLT1J","chr8",102745037,102745233,197,"+","MLT1J","ERVL-MaLR","LTR_or_other",31.9,102744973,102745172,"EnhA2"
"E108","Skeletal muscle female","chr8_102745037_102745233_MLT1J","chr8",102745037,102745233,197,"+","MLT1J","ERVL-MaLR","LTR_or_other",31.9,102745173,102745572,"EnhA1"
"E108","Skeletal muscle female","chr8_102787511_102787739_MLT1C","chr8",102787511,102787739,229,"-","MLT1C","ERVL-MaLR","LTR_or_other",21.7,102787573,102791972,"EnhA1"
"E108","Skeletal muscle female","chr8_102797566_102797657_MLT1C","chr8",102797566,102797657,92,"+","MLT1C","ERVL-MaLR","LTR_or_other",22.8,102797173,102797572,"EnhA2"
"E108","Skeletal muscle female","chr8_102797566_102797657_MLT1C","chr8",102797566,102797657,92,"+","MLT1C","ERVL-MaLR","LTR_or_other",22.8,102797573,102797972,"EnhA1"
"E108","Skeletal muscle female","chr8_102797680_102797792_MLT1C","chr8",102797680,102797792,113,"+","MLT1C","ERVL-MaLR","LTR_or_other",20.4,102797573,102797972,"EnhA1"
"E108","Skeletal muscle female","chr8_102920695_102920721_MLT2B4","chr8",102920695,102920721,27,"-","MLT2B4","ERVL","LTR_or_other",15.8,102920373,102921172,"EnhA2"
"E108","Skeletal muscle female","chr8_102920772_102921258_MLT2B4","chr8",102920772,102921258,487,"-","MLT2B4","ERVL","LTR_or_other",15.8,102920373,102921172,"EnhA2"
"E108","Skeletal muscle female","chr8_102994532_102994944_HERV16-int","chr8",102994532,102994944,413,"-","HERV16-int","ERVL","internal",29,102994773,102996372,"EnhA2"
"E108","Skeletal muscle female","chr8_102994993_102995344_LTR16A","chr8",102994993,102995344,352,"-","LTR16A","ERVL","LTR_or_other",30.3,102994773,102996372,"EnhA2"
"E108","Skeletal muscle female","chr8_103152796_103152926_MLT1J","chr8",103152796,103152926,131,"-","MLT1J","ERVL-MaLR","LTR_or_other",27.4,103151373,103153172,"EnhA2"
"E108","Skeletal muscle female","chr8_103153057_103153153_LTR16","chr8",103153057,103153153,97,"-","LTR16","ERVL","LTR_or_other",28.9,103151373,103153172,"EnhA2"
"E108","Skeletal muscle female","chr8_104441348_104441731_MLT1D","chr8",104441348,104441731,384,"+","MLT1D","ERVL-MaLR","LTR_or_other",20.1,104441173,104441572,"EnhA2"
"E108","Skeletal muscle female","chr8_104643186_104643359_MLT2D","chr8",104643186,104643359,174,"-","MLT2D","ERVL","LTR_or_other",17.1,104642773,104643772,"EnhA2"
"E108","Skeletal muscle female","chr8_104643390_104643444_MLT2D","chr8",104643390,104643444,55,"-","MLT2D","ERVL","LTR_or_other",16.4,104642773,104643772,"EnhA2"
"E108","Skeletal muscle female","chr8_104659409_104659720_MLT1K","chr8",104659409,104659720,312,"+","MLT1K","ERVL-MaLR","LTR_or_other",29.4,104658973,104659972,"EnhA2"
"E108","Skeletal muscle female","chr8_104659732_104659851_MLT1K","chr8",104659732,104659851,120,"+","MLT1K","ERVL-MaLR","LTR_or_other",19.3,104658973,104659972,"EnhA2"
"E108","Skeletal muscle female","chr8_105594990_105595093_MLT1N2","chr8",105594990,105595093,104,"-","MLT1N2","ERVL-MaLR","LTR_or_other",26,105594773,105595372,"EnhA2"
"E108","Skeletal muscle female","chr8_107517437_107518154_MER50","chr8",107517437,107518154,718,"+","MER50","ERV1","LTR_or_other",15.3,107517573,107518772,"EnhA1"
"E108","Skeletal muscle female","chr8_108773459_108774005_MLT1F1","chr8",108773459,108774005,547,"+","MLT1F1","ERVL-MaLR","LTR_or_other",21.2,108773972,108774571,"EnhA2"
"E108","Skeletal muscle female","chr8_108774179_108774443_MLT1J1","chr8",108774179,108774443,265,"+","MLT1J1","ERVL-MaLR","LTR_or_other",26.3,108773972,108774571,"EnhA2"
"E108","Skeletal muscle female","chr8_108774447_108774695_MLT1J1","chr8",108774447,108774695,249,"-","MLT1J1","ERVL-MaLR","LTR_or_other",29.3,108773972,108774571,"EnhA2"
"E108","Skeletal muscle female","chr8_109262154_109262249_LTR40b","chr8",109262154,109262249,96,"+","LTR40b","ERVL","LTR_or_other",27.4,109262172,109262771,"EnhA2"
"E108","Skeletal muscle female","chr8_109262251_109262568_MER101B","chr8",109262251,109262568,318,"+","MER101B","ERV1","LTR_or_other",13.1,109262172,109262771,"EnhA2"
"E108","Skeletal muscle female","chr8_109262634_109262773_MER101","chr8",109262634,109262773,140,"+","MER101","ERV1","LTR_or_other",12.6,109262172,109262771,"EnhA2"
"E108","Skeletal muscle female","chr8_109332412_109332470_MLT1H","chr8",109332412,109332470,59,"+","MLT1H","ERVL-MaLR","LTR_or_other",24.1,109332172,109332971,"EnhA1"
"E108","Skeletal muscle female","chr8_109332548_109332695_MLT1H","chr8",109332548,109332695,148,"+","MLT1H","ERVL-MaLR","LTR_or_other",24.8,109332172,109332971,"EnhA1"
"E108","Skeletal muscle female","chr8_112193647_112193943_LTR16B1","chr8",112193647,112193943,297,"-","LTR16B1","ERVL","LTR_or_other",33.7,112192972,112194171,"EnhA1"
"E108","Skeletal muscle female","chr8_116801499_116801780_MLT1D","chr8",116801499,116801780,282,"-","MLT1D","ERVL-MaLR","LTR_or_other",19.5,116800362,116802161,"EnhA1"
"E108","Skeletal muscle female","chr8_116802074_116802260_MLT1D","chr8",116802074,116802260,187,"-","MLT1D","ERVL-MaLR","LTR_or_other",19.5,116800362,116802161,"EnhA1"
"E108","Skeletal muscle female","chr8_117718892_117719278_MLT1J2","chr8",117718892,117719278,387,"-","MLT1J2","ERVL-MaLR","LTR_or_other",29.8,117718762,117719761,"EnhA2"
"E108","Skeletal muscle female","chr8_117955857_117955883_MER21C","chr8",117955857,117955883,27,"-","MER21C","ERVL","LTR_or_other",16,117955762,117956961,"EnhA2"
"E108","Skeletal muscle female","chr8_119500871_119501154_MLT1G3","chr8",119500871,119501154,284,"-","MLT1G3","ERVL-MaLR","LTR_or_other",26.3,119500961,119501560,"EnhA2"
"E108","Skeletal muscle female","chr8_119501155_119501551_MER57A1","chr8",119501155,119501551,397,"-","MER57A1","ERV1","LTR_or_other",9.1,119500961,119501560,"EnhA2"
"E108","Skeletal muscle female","chr8_119501552_119501845_MLT1G3","chr8",119501552,119501845,294,"-","MLT1G3","ERVL-MaLR","LTR_or_other",27.4,119500961,119501560,"EnhA2"
"E108","Skeletal muscle female","chr8_119907839_119908308_MER21C","chr8",119907839,119908308,470,"+","MER21C","ERVL","LTR_or_other",20.5,119906561,119907960,"EnhA1"
"E108","Skeletal muscle female","chr8_119908452_119908623_MER21C","chr8",119908452,119908623,172,"+","MER21C","ERVL","LTR_or_other",20.5,119908361,119909160,"EnhA1"
